,_id,territory,lieu_id,territory,verified,typeAccount,compte activé,compte non validé,non lié,Niveau de validation des comptes
3532,5d9d855fee57c964afd18f7a,92,6572,92,True,USER,1,0,0,1
3533,5d9d867bee57c964afd18f7b,92,6573,92,True,USER,1,0,0,1
3534,5d9d88beee57c964afd18f7d,92,6575,92,True,USER,1,0,0,1
3535,5d9d89b9ee57c964afd18f7e,92,6576,92,False,INVITATION,0,0,0,0
3536,5d9d8a64ee57c964afd18f7f,92,6577,92,True,USER,1,0,0,1
3537,5d9d8b72ee57c964afd18f80,92,6578,92,False,INVITATION,0,0,0,0
3538,5d9da180ee57c964afd18f83,94,6580,94,False,INVITATION,0,0,0,0
3539,5d9db272ee57c964afd18f86,94,6582,94,False,INVITATION,0,0,0,0
3540,5d9db76bee57c964afd18f88,94,6584,94,True,USER,1,0,0,1
3541,5d9e038dee57c964afd18f89,44,6585,44,False,INVITATION,0,0,0,0
3542,5da05421ee57c964afd18f8e,75,6590,75,True,USER,1,0,0,1
3543,5da05629ee57c964afd18f8f,75,6591,75,False,INVITATION,0,0,0,0
3544,5da6ef07ee57c964afd18f91,78,6592,78,False,INVITATION,0,0,0,0
3545,5da6f170ee57c964afd18f92,78,6593,78,True,USER,1,0,0,1
3546,5da6f476ee57c964afd18f94,78,6595,78,False,INVITATION,0,0,0,0
3547,5da707c6ee57c964afd18f95,78,6596,78,True,USER,1,0,0,1
3548,5da70ea4ee57c964afd18f98,78,6599,78,True,USER,1,0,0,1
3549,5da710acee57c964afd18f99,78,6600,78,False,INVITATION,0,0,0,0
3550,5da7127eee57c964afd18f9a,78,6601,78,True,USER,1,0,0,1
3551,5da71423ee57c964afd18f9b,78,6602,78,True,USER,1,0,0,1
3552,5da71629ee57c964afd18f9c,78,6603,78,False,INVITATION,0,0,0,0
3553,5da728d6ee57c964afd18f9d,78,6604,78,True,USER,1,0,0,1
3554,5da72a12ee57c964afd18f9e,78,6605,78,True,USER,1,0,0,1
3555,5da72d29ee57c964afd18f9f,78,6606,78,True,USER,1,0,0,1
3556,5da745f6ee57c964afd18fa2,78,6609,78,False,INVITATION,0,0,0,0
3557,5da74613ee57c964afd18fa3,78,6610,78,False,INVITATION,0,0,0,0
3558,5da7462dee57c964afd18fa4,78,6611,78,False,INVITATION,0,0,0,0
3559,5da7464bee57c964afd18fa5,78,6612,78,False,INVITATION,0,0,0,0
3560,5da82db2ee57c964afd18fa6,78,6613,78,False,INVITATION,0,0,0,0
3561,5da8781eee57c964afd18fa9,94,6614,94,False,INVITATION,0,0,0,0
3562,5da87b0fee57c964afd18faa,94,6615,94,True,USER,1,0,0,1
3563,5da87e80ee57c964afd18fab,94,6616,94,False,INVITATION,0,0,0,0
3564,5da883f8ee57c964afd18fac,94,6617,94,False,INVITATION,0,0,0,0
3565,5da88497ee57c964afd18fad,94,6618,94,False,INVITATION,0,0,0,0
3566,5da88518ee57c964afd18fae,94,6619,94,False,INVITATION,0,0,0,0
3567,5da885e4ee57c964afd18faf,94,6620,94,False,INVITATION,0,0,0,0
3568,5da88a69ee57c964afd18fb0,94,6621,94,False,INVITATION,0,0,0,0
3569,5da88af4ee57c964afd18fb1,94,6622,94,False,INVITATION,0,0,0,0
3570,5da88bd0ee57c964afd18fb2,94,6623,94,False,INVITATION,0,0,0,0
3571,5da88c87ee57c964afd18fb3,94,6624,94,False,INVITATION,0,0,0,0
3572,5da88d25ee57c964afd18fb4,94,6625,94,False,INVITATION,0,0,0,0
3573,5da88d92ee57c964afd18fb5,94,6626,94,False,INVITATION,0,0,0,0
3574,5da88e7eee57c964afd18fb6,94,6627,94,False,INVITATION,0,0,0,0
3575,5da897b0ee57c964afd18fb8,94,6629,94,False,INVITATION,0,0,0,0
3576,5da898bcee57c964afd18fb9,94,6630,94,False,INVITATION,0,0,0,0
3577,5da977cfee57c964afd18fba,94,6631,94,False,INVITATION,0,0,0,0
3578,5da97dfcee57c964afd18fbb,94,6632,94,False,INVITATION,0,0,0,0
3579,5da98242ee57c964afd18fbc,94,6633,94,False,INVITATION,0,0,0,0
3580,5da986f0ee57c964afd18fbd,94,6634,94,False,INVITATION,0,0,0,0
3581,5da98a43ee57c964afd18fbe,94,6635,94,False,INVITATION,0,0,0,0
3582,5da98de5ee57c964afd18fbf,94,6636,94,True,USER,1,0,0,1
3583,5da9b851ee57c964afd18fc0,94,6637,94,True,USER,1,0,0,1
3584,5da9d56eee57c964afd18fc1,33,6638,33,False,INVITATION,0,0,0,0
3585,5dade3caee57c964afd18fc2,94,6639,94,False,INVITATION,0,0,0,0
3586,5daec91cee57c964afd18fc3,92,6640,92,False,INVITATION,0,0,0,0
3587,5daec95aee57c964afd18fc4,92,6641,92,False,INVITATION,0,0,0,0
3588,5daeca89ee57c964afd18fc5,78,6642,78,False,INVITATION,0,0,0,0
3589,5daecaafee57c964afd18fc6,78,6643,78,False,INVITATION,0,0,0,0
3590,5daed25dee57c964afd18fc7,44,6644,44,False,INVITATION,0,0,0,0
3591,5daef401ee57c964afd18fc8,78,6645,78,True,USER,1,0,0,1
3592,5daef4cfee57c964afd18fc9,78,6646,78,True,USER,1,0,0,1
3593,5daef580ee57c964afd18fca,78,6647,78,True,USER,1,0,0,1
3594,5daef62dee57c964afd18fcb,78,6648,78,True,USER,1,0,0,1
3595,5daef6e6ee57c964afd18fcc,33,6649,33,True,USER,1,0,0,1
3596,5daeffb7ee57c964afd18fce,33,6651,33,False,INVITATION,0,0,0,0
3597,5db0724aee57c964afd18fcf,92,6652,92,True,USER,1,0,0,1
3598,5db073a8ee57c964afd18fd0,92,6653,92,True,USER,1,0,0,1
3599,5db074dbee57c964afd18fd1,92,6654,92,True,USER,1,0,0,1
3600,5db0760cee57c964afd18fd2,92,6655,92,True,USER,1,0,0,1
3601,5db1ad15ee57c964afd18fd3,94,6656,94,True,USER,1,0,0,1
3602,5db1af54ee57c964afd18fd4,94,6657,94,False,INVITATION,0,0,0,0
3603,5db1b85cee57c964afd18fd5,94,6658,94,True,USER,1,0,0,1
3604,5db2e949ee57c964afd18fd6,92,6659,92,True,USER,1,0,0,1
3605,5db6e85bee57c964afd18fd7,75,6660,75,False,INVITATION,0,0,0,0
3606,5db70a77ee57c964afd18fd8,78,6661,78,False,INVITATION,0,0,0,0
3607,5db8096fee57c964afd18fd9,78,6662,78,True,USER,1,0,0,1
3608,5db80df1ee57c964afd18fdb,78,6664,78,False,INVITATION,0,0,0,0
3609,5db80f22ee57c964afd18fdc,78,6665,78,,,0,0,3,3
3610,5db810baee57c964afd18fdd,78,6666,78,False,INVITATION,0,0,0,0
3611,5db8124aee57c964afd18fde,78,6667,78,False,INVITATION,0,0,0,0
3612,5db8148eee57c964afd18fdf,78,6668,78,,,0,0,3,3
3613,5db81545ee57c964afd18fe0,44,6669,44,True,USER,1,0,0,1
3614,5db815d8ee57c964afd18fe1,78,6670,78,False,INVITATION,0,0,0,0
3615,5db81c89ee57c964afd18fe3,78,6672,78,,,0,0,3,3
3616,5db835d0ee57c964afd18fe4,78,6673,78,False,INVITATION,0,0,0,0
3617,5db83a70ee57c964afd18fe6,78,6675,78,False,INVITATION,0,0,0,0
3618,5db83b86ee57c964afd18fe7,78,6676,78,True,USER,1,0,0,1
3619,5db83d30ee57c964afd18fe8,78,6677,78,False,INVITATION,0,0,0,0
3620,5db853bdee57c964afd18fe9,94,6678,94,False,INVITATION,0,0,0,0
3621,5db8574eee57c964afd18fea,94,6679,94,False,INVITATION,0,0,0,0
3622,5db85adeee57c964afd18feb,78,6680,78,False,INVITATION,0,0,0,0
3623,5db8658eee57c964afd18fee,78,6683,78,False,INVITATION,0,0,0,0
3624,5db86abfee57c964afd18fef,78,6684,78,True,USER,1,0,0,1
3625,5db86c38ee57c964afd18ff0,78,6685,78,True,USER,1,0,0,1
3626,5db86d5fee57c964afd18ff1,78,6686,78,True,USER,1,0,0,1
3627,5db86edeee57c964afd18ff2,78,6687,78,True,USER,1,0,0,1
3628,5db8701cee57c964afd18ff3,78,6688,78,True,USER,1,0,0,1
3629,5db87126ee57c964afd18ff4,78,6689,78,True,USER,1,0,0,1
3630,5db944710fa5605737e58d4e,78,6693,78,True,USER,1,0,0,1
3631,5db945ab0fa5605737e58d4f,78,6694,78,True,USER,1,0,0,1
3632,5db9491c0fa5605737e58d50,78,6695,78,True,USER,1,0,0,1
3633,5db966840fa5605737e58d51,78,6696,78,False,INVITATION,0,0,0,0
3634,5db9693b0fa5605737e58d52,78,6697,78,False,INVITATION,0,0,0,0
3635,5db991a70fa5605737e58d53,78,6698,78,True,USER,1,0,0,1
3636,5db993a70fa5605737e58d54,78,6699,78,False,INVITATION,0,0,0,0
3637,5db99fbb0fa5605737e58d55,78,6700,78,True,USER,1,0,0,1
3638,5db9a0130fa5605737e58d56,78,6701,78,True,USER,1,0,0,1
3639,5db9a0720fa5605737e58d57,78,6702,78,True,USER,1,0,0,1
3640,5db9a0c80fa5605737e58d58,78,6703,78,True,USER,1,0,0,1
3641,5db9a0ff0fa5605737e58d59,78,6704,78,True,USER,1,0,0,1
3642,5db9af850fa5605737e58d5a,78,6705,78,True,USER,1,0,0,1
3643,5db9afcf0fa5605737e58d5b,78,6706,78,True,USER,1,0,0,1
3644,5db9b2670fa5605737e58d5d,78,6708,78,False,INVITATION,0,0,0,0
3645,5db9b4a00fa5605737e58d5e,78,6709,78,False,INVITATION,0,0,0,0
3646,5db9b5ae0fa5605737e58d5f,78,6710,78,False,INVITATION,0,0,0,0
3647,5db9b93d0fa5605737e58d60,78,6711,78,False,INVITATION,0,0,0,0
3648,5db9bbe10fa5605737e58d61,94,6712,94,True,USER,1,0,0,1
3649,5dbaf9a9878c7f1ba9db576a,78,6713,78,False,INVITATION,0,0,0,0
3650,5dbafbca878c7f1ba9db576b,78,6714,78,False,INVITATION,0,0,0,0
3651,5dbafe54878c7f1ba9db576c,78,6715,78,False,INVITATION,0,0,0,0
3652,5dbb0031878c7f1ba9db576d,78,6716,78,False,INVITATION,0,0,0,0
3653,5dbb0113878c7f1ba9db576e,78,6717,78,False,INVITATION,0,0,0,0
3654,5dbb035b878c7f1ba9db576f,78,6718,78,False,INVITATION,0,0,0,0
3655,5dbb0935878c7f1ba9db5771,78,6720,78,False,INVITATION,0,0,0,0
3656,5dbb0b2f878c7f1ba9db5772,78,6721,78,True,USER,1,0,0,1
3657,5dbb0e6f878c7f1ba9db5773,78,6722,78,False,INVITATION,0,0,0,0
3658,5dbb0f5c878c7f1ba9db5774,78,6723,78,False,INVITATION,0,0,0,0
3659,5dbb1023878c7f1ba9db5775,78,6724,78,False,INVITATION,0,0,0,0
3660,5dbb1448878c7f1ba9db5776,78,6725,78,False,INVITATION,0,0,0,0
3661,5dbff037878c7f1ba9db5777,78,6726,78,False,INVITATION,0,0,0,0
3662,5dbff3ca878c7f1ba9db5779,78,6728,78,False,INVITATION,0,0,0,0
3663,5dbff4da878c7f1ba9db577a,78,6729,78,False,INVITATION,0,0,0,0
3664,5dc0022b878c7f1ba9db577b,78,6730,78,False,INVITATION,0,0,0,0
3665,5dc00635878c7f1ba9db577c,78,6731,78,False,INVITATION,0,0,0,0
3666,5dc0094a878c7f1ba9db577d,78,6732,78,False,INVITATION,0,0,0,0
3667,5dc00d74878c7f1ba9db577f,78,6734,78,False,INVITATION,0,0,0,0
3668,5dc01130878c7f1ba9db5781,78,6736,78,False,INVITATION,0,0,0,0
3669,5dc02465878c7f1ba9db5782,78,6737,78,False,INVITATION,0,0,0,0
3670,5dc02635878c7f1ba9db5783,78,6738,78,False,INVITATION,0,0,0,0
3671,5dc04043878c7f1ba9db5784,78,6739,78,False,INVITATION,0,0,0,0
3672,5dc040b4878c7f1ba9db5785,78,6740,78,False,INVITATION,0,0,0,0
3673,5dc04276878c7f1ba9db5786,78,6741,78,True,USER,1,0,0,1
3674,5dc04610878c7f1ba9db5787,78,6742,78,False,INVITATION,0,0,0,0
3675,5dc04831878c7f1ba9db5788,78,6743,78,False,INVITATION,0,0,0,0
3676,5dc0524e878c7f1ba9db5789,78,6744,78,False,INVITATION,0,0,0,0
3677,5dc053a3878c7f1ba9db578a,78,6745,78,False,INVITATION,0,0,0,0
3678,5dc0553a878c7f1ba9db578b,78,6746,78,True,USER,1,0,0,1
3679,5dc05dca878c7f1ba9db578d,44,6748,44,True,USER,1,0,0,1
3680,5dc2f8dc878c7f1ba9db578e,67,6749,67,True,USER,1,0,0,1
3681,5dc53d2f878c7f1ba9db578f,92,6750,92,True,USER,1,0,0,1
3682,5dc53f2e878c7f1ba9db5790,92,6751,92,False,INVITATION,0,0,0,0
3683,5dcaaaae878c7f1ba9db5792,78,6753,78,True,USER,1,0,0,1
3684,5dcaac12878c7f1ba9db5793,78,6754,78,False,INVITATION,0,0,0,0
3685,5dcaad29878c7f1ba9db5794,78,6755,78,True,USER,1,0,0,1
3686,5dcaafe4878c7f1ba9db5796,78,6757,78,False,INVITATION,0,0,0,0
3687,5dcab10b878c7f1ba9db5797,78,6758,78,False,INVITATION,0,0,0,0
3688,5dcab55a878c7f1ba9db5799,78,6760,78,False,INVITATION,0,0,0,0
3689,5dcab65d878c7f1ba9db579a,78,6761,78,False,INVITATION,0,0,0,0
3690,5dcab71b878c7f1ba9db579b,78,6762,78,False,INVITATION,0,0,0,0
3691,5dcab90e878c7f1ba9db579c,78,6763,78,False,INVITATION,0,0,0,0
3692,5dcac4df878c7f1ba9db579e,78,6765,78,False,INVITATION,0,0,0,0
3693,5dcb13c4878c7f1ba9db579f,75,6766,75,True,USER,1,0,0,1
3694,5dcd1ce1878c7f1ba9db57a0,92,6767,92,True,USER,1,0,0,1
3695,5dcd2252878c7f1ba9db57a1,94,6768,94,True,USER,1,0,0,1
3696,5dcd233d878c7f1ba9db57a2,94,6769,94,True,USER,1,0,0,1
3697,5dcd24b0878c7f1ba9db57a3,94,6770,94,False,INVITATION,0,0,0,0
3698,5dcd2dbf878c7f1ba9db57a4,94,6771,94,True,USER,1,0,0,1
3699,5dcd309a878c7f1ba9db57a6,94,6773,94,True,USER,1,0,0,1
3700,5dcd3cc3878c7f1ba9db57a8,92,6775,92,False,INVITATION,0,0,0,0
3701,5dcd59c0878c7f1ba9db57a9,78,6776,78,False,INVITATION,0,0,0,0
3702,5dcd5c4f878c7f1ba9db57aa,78,6777,78,False,INVITATION,0,0,0,0
3703,5dcd5e11878c7f1ba9db57ab,78,6778,78,False,INVITATION,0,0,0,0
3704,5dcd5fd1878c7f1ba9db57ac,78,6779,78,False,INVITATION,0,0,0,0
3705,5dcd6319878c7f1ba9db57ae,78,6781,78,False,INVITATION,0,0,0,0
3706,5dcd658b878c7f1ba9db57af,78,6782,78,False,INVITATION,0,0,0,0
3707,5dcd68eb878c7f1ba9db57b0,78,6783,78,False,INVITATION,0,0,0,0
3708,5dcd6c39878c7f1ba9db57b2,78,6785,78,False,INVITATION,0,0,0,0
3709,5dcd6d61878c7f1ba9db57b3,78,6786,78,False,INVITATION,0,0,0,0
3710,5dcd6f0a878c7f1ba9db57b4,78,6787,78,False,INVITATION,0,0,0,0
3711,5dcd7270878c7f1ba9db57b5,78,6788,78,True,USER,1,0,0,1
3712,5dcd7279878c7f1ba9db57b6,94,6789,94,False,INVITATION,0,0,0,0
3713,5dcd73ed878c7f1ba9db57b7,78,6790,78,False,INVITATION,0,0,0,0
3714,5dcd7543878c7f1ba9db57b8,94,6791,94,False,INVITATION,0,0,0,0
3715,5dcd76ae878c7f1ba9db57b9,78,6792,78,True,USER,1,0,0,1
3716,5dcd794d878c7f1ba9db57ba,78,6793,78,False,INVITATION,0,0,0,0
3717,5dcd79f7878c7f1ba9db57bb,94,6794,94,True,USER,1,0,0,1
3718,5dcd86c6878c7f1ba9db57bd,94,6796,94,False,INVITATION,0,0,0,0
3719,5dcd8959878c7f1ba9db57be,94,6797,94,False,INVITATION,0,0,0,0
3720,5dce7198878c7f1ba9db57c0,78,6799,78,False,INVITATION,0,0,0,0
3721,5dce753b878c7f1ba9db57c1,78,6800,78,False,INVITATION,0,0,0,0
3722,5dce76cf878c7f1ba9db57c2,78,6801,78,False,INVITATION,0,0,0,0
3723,5dce7a87878c7f1ba9db57c3,78,6802,78,False,INVITATION,0,0,0,0
3724,5dce7c6d878c7f1ba9db57c4,78,6803,78,False,INVITATION,0,0,0,0
3725,5dce7dad878c7f1ba9db57c5,78,6804,78,False,INVITATION,0,0,0,0
3726,5dce7e48878c7f1ba9db57c6,78,6805,78,False,INVITATION,0,0,0,0
3727,5dce8036878c7f1ba9db57c9,78,6806,78,True,USER,1,0,0,1
3728,5dce81eb878c7f1ba9db57ca,78,6807,78,False,INVITATION,0,0,0,0
3729,5dce8380878c7f1ba9db57cb,78,6808,78,False,INVITATION,0,0,0,0
3730,5dceb4ad878c7f1ba9db57cc,78,6809,78,False,INVITATION,0,0,0,0
3731,5dceb580878c7f1ba9db57cd,94,6810,94,False,INVITATION,0,0,0,0
3732,5dceb611878c7f1ba9db57ce,78,6811,78,False,INVITATION,0,0,0,0
3733,5dceb723878c7f1ba9db57cf,78,6812,78,False,INVITATION,0,0,0,0
3734,5dceb75b878c7f1ba9db57d0,94,6813,94,True,USER,1,0,0,1
3735,5dceb8d4878c7f1ba9db57d1,94,6814,94,True,USER,1,0,0,1
3736,5dceba34878c7f1ba9db57d2,78,6815,78,False,INVITATION,0,0,0,0
3737,5dcebce7878c7f1ba9db57d3,78,6816,78,True,USER,1,0,0,1
3738,5dcebe74878c7f1ba9db57d4,94,6817,94,True,USER,1,0,0,1
3739,5dcebfdd878c7f1ba9db57d5,78,6818,78,False,INVITATION,0,0,0,0
3740,5dcec05f878c7f1ba9db57d6,94,6819,94,True,USER,1,0,0,1
3741,5dced9b2878c7f1ba9db57d7,94,6820,94,False,INVITATION,0,0,0,0
3742,5dcedc61878c7f1ba9db57d8,94,6821,94,,,0,0,3,3
3743,5dcedf7f878c7f1ba9db57d9,94,6822,94,False,INVITATION,0,0,0,0
3744,5dcee264878c7f1ba9db57da,94,6823,94,,,0,0,3,3
3745,5dcee396878c7f1ba9db57db,94,6824,94,False,INVITATION,0,0,0,0
3746,5dcee737878c7f1ba9db57dc,94,6825,94,False,INVITATION,0,0,0,0
3747,5dd2a3e7878c7f1ba9db57df,78,6828,78,True,USER,1,0,0,1
3748,5dd3f8a1878c7f1ba9db57e0,78,6829,78,False,INVITATION,0,0,0,0
3749,5dd42853878c7f1ba9db57e1,93,6830,93,False,INVITATION,0,0,0,0
3750,5dd42d0c878c7f1ba9db57e2,93,6831,93,False,INVITATION,0,0,0,0
3751,5dd51a44878c7f1ba9db57e3,93,6832,93,False,INVITATION,0,0,0,0
3752,5dd520c1878c7f1ba9db57e4,94,6833,94,True,USER,1,0,0,1
3753,5dd5710b878c7f1ba9db57e5,94,6834,94,False,INVITATION,0,0,0,0
3754,5dd572fa878c7f1ba9db57e6,94,6835,94,False,INVITATION,0,0,0,0
3755,5dd6b59a878c7f1ba9db57e7,75,6836,75,False,INVITATION,0,0,0,0
3756,5dd6ba03878c7f1ba9db57e8,94,6837,94,False,INVITATION,0,0,0,0
3757,5dd6bea1878c7f1ba9db57e9,94,6838,94,False,INVITATION,0,0,0,0
3758,5dd6c13f878c7f1ba9db57ea,94,6839,94,False,INVITATION,0,0,0,0
3759,5dd6c2a2878c7f1ba9db57eb,94,6840,94,False,INVITATION,0,0,0,0
3760,5dd6c362878c7f1ba9db57ec,94,6841,94,False,INVITATION,0,0,0,0
3761,5dd7b958878c7f1ba9db57ed,44,6842,44,,,0,0,3,3
3762,5dd7bcc8878c7f1ba9db57ee,44,6843,44,,,0,0,3,3
3763,5dd7e3b3878c7f1ba9db57ef,93,6844,93,False,INVITATION,0,0,0,0
3764,5dd7e556878c7f1ba9db57f0,93,6845,93,False,INVITATION,0,0,0,0
3765,5dd7e64c878c7f1ba9db57f1,93,6846,93,False,INVITATION,0,0,0,0
3766,5dd7e742878c7f1ba9db57f2,93,6847,93,False,INVITATION,0,0,0,0
3767,5dd7e82e878c7f1ba9db57f3,93,6848,93,False,INVITATION,0,0,0,0
3768,5dd7ea30878c7f1ba9db57f5,93,6850,93,False,INVITATION,0,0,0,0
3769,5dd7ead9878c7f1ba9db57f6,93,6851,93,False,INVITATION,0,0,0,0
3770,5dd7eb6a878c7f1ba9db57f7,93,6852,93,False,INVITATION,0,0,0,0
3771,5dd7ec23878c7f1ba9db57f8,93,6853,93,False,INVITATION,0,0,0,0
3772,5dd7eccf878c7f1ba9db57f9,93,6854,93,False,INVITATION,0,0,0,0
3773,5dd7eda9878c7f1ba9db57fa,93,6855,93,False,INVITATION,0,0,0,0
3774,5dd7ee43878c7f1ba9db57fb,93,6856,93,False,INVITATION,0,0,0,0
3775,5dd7eeb0878c7f1ba9db57fc,93,6857,93,False,INVITATION,0,0,0,0
3776,5dd7ef5c878c7f1ba9db57fd,93,6858,93,False,INVITATION,0,0,0,0
3777,5dd7f116878c7f1ba9db57fe,93,6859,93,False,INVITATION,0,0,0,0
3778,5dd7f271878c7f1ba9db57ff,93,6860,93,False,INVITATION,0,0,0,0
3779,5dd7f36b878c7f1ba9db5800,93,6861,93,False,INVITATION,0,0,0,0
3780,5dd7f468878c7f1ba9db5801,93,6862,93,False,INVITATION,0,0,0,0
3781,5dd7f51f878c7f1ba9db5802,93,6863,93,False,INVITATION,0,0,0,0
3782,5dd7f5b5878c7f1ba9db5803,93,6864,93,False,INVITATION,0,0,0,0
3783,5dd7f667878c7f1ba9db5804,93,6865,93,False,INVITATION,0,0,0,0
3784,5dd7f71a878c7f1ba9db5805,93,6866,93,False,INVITATION,0,0,0,0
3785,5dd7f7a5878c7f1ba9db5806,93,6867,93,False,INVITATION,0,0,0,0
3786,5dd7f83e878c7f1ba9db5807,93,6868,93,False,INVITATION,0,0,0,0
3787,5dd7f8d7878c7f1ba9db5808,93,6869,93,False,INVITATION,0,0,0,0
3788,5dd7f975878c7f1ba9db5809,93,6870,93,False,INVITATION,0,0,0,0
3789,5dd80e3d878c7f1ba9db580b,93,6872,93,False,INVITATION,0,0,0,0
3790,5dd81d77878c7f1ba9db580c,93,6873,93,False,INVITATION,0,0,0,0
3791,5dd81f83878c7f1ba9db580d,93,6874,93,False,INVITATION,0,0,0,0
3792,5dd82042878c7f1ba9db580e,93,6875,93,False,INVITATION,0,0,0,0
3793,5dd8217e878c7f1ba9db580f,93,6876,93,False,INVITATION,0,0,0,0
3794,5dd8228d878c7f1ba9db5810,93,6877,93,False,INVITATION,0,0,0,0
3795,5ddbfa57878c7f1ba9db5811,44,6878,44,True,USER,1,0,0,1
3796,5ddbfb74878c7f1ba9db5812,44,6879,44,,,0,0,3,3
3797,5ddc0c15878c7f1ba9db5813,93,6880,93,False,INVITATION,0,0,0,0
3798,5ddc0cda878c7f1ba9db5814,93,6881,93,False,INVITATION,0,0,0,0
3799,5ddc0d67878c7f1ba9db5815,93,6882,93,False,INVITATION,0,0,0,0
3800,5ddc0e0f878c7f1ba9db5816,93,6883,93,False,INVITATION,0,0,0,0
3801,5ddc0ea4878c7f1ba9db5817,93,6884,93,False,INVITATION,0,0,0,0
3802,5ddc0f9a878c7f1ba9db5818,93,6885,93,False,INVITATION,0,0,0,0
3803,5ddc106f878c7f1ba9db5819,93,6886,93,False,INVITATION,0,0,0,0
3804,5ddc10f3878c7f1ba9db581a,93,6887,93,False,INVITATION,0,0,0,0
3805,5ddc117c878c7f1ba9db581b,93,6888,93,False,INVITATION,0,0,0,0
3806,5ddc11f5878c7f1ba9db581c,93,6889,93,False,INVITATION,0,0,0,0
3807,5ddc127e878c7f1ba9db581d,93,6890,93,False,INVITATION,0,0,0,0
3808,5ddc1328878c7f1ba9db581e,93,6891,93,False,INVITATION,0,0,0,0
3809,5ddc13a5878c7f1ba9db581f,93,6892,93,False,INVITATION,0,0,0,0
3810,5ddc1437878c7f1ba9db5820,93,6893,93,False,INVITATION,0,0,0,0
3811,5ddc14d8878c7f1ba9db5821,93,6894,93,False,INVITATION,0,0,0,0
3812,5ddc1551878c7f1ba9db5822,93,6895,93,False,INVITATION,0,0,0,0
3813,5ddc15da878c7f1ba9db5823,93,6896,93,False,INVITATION,0,0,0,0
3814,5ddc166f878c7f1ba9db5824,93,6897,93,False,INVITATION,0,0,0,0
3815,5ddc16f8878c7f1ba9db5825,93,6898,93,False,INVITATION,0,0,0,0
3816,5ddc1792878c7f1ba9db5826,93,6899,93,False,INVITATION,0,0,0,0
3817,5ddc1810878c7f1ba9db5827,93,6900,93,False,INVITATION,0,0,0,0
3818,5ddd01fa878c7f1ba9db5828,93,6901,93,False,INVITATION,0,0,0,0
3819,5ddd026a878c7f1ba9db5829,93,6902,93,False,INVITATION,0,0,0,0
3820,5ddd0301878c7f1ba9db582a,93,6903,93,False,INVITATION,0,0,0,0
3821,5ddd048b878c7f1ba9db582b,93,6904,93,False,INVITATION,0,0,0,0
3822,5ddd0515878c7f1ba9db582c,93,6905,93,False,INVITATION,0,0,0,0
3823,5ddd0620878c7f1ba9db582d,93,6906,93,False,INVITATION,0,0,0,0
3824,5ddd06f6878c7f1ba9db582e,93,6907,93,False,INVITATION,0,0,0,0
3825,5ddd07a0878c7f1ba9db582f,93,6908,93,False,INVITATION,0,0,0,0
3826,5ddd07f9878c7f1ba9db5830,44,6909,44,False,INVITATION,0,0,0,0
3827,5ddd08c8878c7f1ba9db5831,93,6910,93,False,INVITATION,0,0,0,0
3828,5ddd0961878c7f1ba9db5832,93,6911,93,False,INVITATION,0,0,0,0
3829,5ddd09fe878c7f1ba9db5833,93,6912,93,False,INVITATION,0,0,0,0
3830,5ddd0a81878c7f1ba9db5834,93,6913,93,False,INVITATION,0,0,0,0
3831,5ddd0b0e878c7f1ba9db5835,93,6914,93,False,INVITATION,0,0,0,0
3832,5ddd0b7d878c7f1ba9db5836,93,6915,93,False,INVITATION,0,0,0,0
3833,5ddd0cda878c7f1ba9db5837,93,6916,93,False,INVITATION,0,0,0,0
3834,5ddd0d64878c7f1ba9db5838,93,6917,93,False,INVITATION,0,0,0,0
3835,5ddd0e5b878c7f1ba9db5839,93,6918,93,False,INVITATION,0,0,0,0
3836,5ddd2079878c7f1ba9db583a,93,6919,93,False,INVITATION,0,0,0,0
3837,5ddd2116878c7f1ba9db583b,93,6920,93,False,INVITATION,0,0,0,0
3838,5ddd2204878c7f1ba9db583c,93,6921,93,False,INVITATION,0,0,0,0
3839,5ddd228e878c7f1ba9db583d,93,6922,93,False,INVITATION,0,0,0,0
3840,5ddd2307878c7f1ba9db583e,93,6923,93,False,INVITATION,0,0,0,0
3841,5ddd238e878c7f1ba9db583f,93,6924,93,False,INVITATION,0,0,0,0
3842,5ddd244b878c7f1ba9db5840,93,6925,93,False,INVITATION,0,0,0,0
3843,5ddd25ac878c7f1ba9db5841,93,6926,93,False,INVITATION,0,0,0,0
3844,5ddd26cd878c7f1ba9db5842,93,6927,93,False,INVITATION,0,0,0,0
3845,5ddd27dc878c7f1ba9db5843,93,6928,93,False,INVITATION,0,0,0,0
3846,5ddd285d878c7f1ba9db5844,93,6929,93,False,INVITATION,0,0,0,0
3847,5ddd28c4878c7f1ba9db5845,93,6930,93,False,INVITATION,0,0,0,0
3848,5ddd298d878c7f1ba9db5846,93,6931,93,False,INVITATION,0,0,0,0
3849,5ddd2a91878c7f1ba9db5847,93,6932,93,False,INVITATION,0,0,0,0
3850,5ddd2b9e878c7f1ba9db5848,93,6933,93,False,INVITATION,0,0,0,0
3851,5ddd2c58878c7f1ba9db5849,93,6934,93,False,INVITATION,0,0,0,0
3852,5ddd2d41878c7f1ba9db584a,93,6935,93,False,INVITATION,0,0,0,0
3853,5ddd2dc6878c7f1ba9db584b,93,6936,93,False,INVITATION,0,0,0,0
3854,5ddd2e72878c7f1ba9db584c,93,6937,93,False,INVITATION,0,0,0,0
